,geometry,centerLat,centerLon,stopTime,fileID,flightDirection,pathNumber,processingLevel,url,startTime,sceneName,browse,platform,bytes,md5sum,frameNumber,granuleType,orbit,polarization,processingDate,sensor,groupID,pgeVersion,fileName,beamModeType,date_str,mgrs_tile_id,acq_dt,acq_date
176,"POLYGON ((-82.181084 26.302141, -81.817726 24.617603, -79.340004 25.036152, -79.666458 26.717596, -82.181084 26.302141))",25.6737,-80.7534,2022-04-17T23:28:38.915Z,S1A_IW_SLC__1SDV_20220417T232811_20220417T232838_042820_051C62_B348-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220417T232811_20220417T232838_042820_051C62_B348.zip,2022-04-17 23:28:11.003000+00:00,S1A_IW_SLC__1SDV_20220417T232811_20220417T232838_042820_051C62_B348,,Sentinel-1A,4210171544,2cfa6a26c91441b32aa77b13be5547a7,79,SENTINEL_1A_FRAME,42820,VV+VH,2022-04-17T23:28:11.003Z,C-SAR,S1A_IWDV_0078_0085_042820_048,003.51,S1A_IW_SLC__1SDV_20220417T232811_20220417T232838_042820_051C62_B348.zip,IW,2022-04-17,17RMJ,2022-04-17 23:28:11.003000+00:00,2022-04-17
179,"POLYGON ((-82.508072 27.799536, -82.15197 26.166857, -79.640297 26.582602, -79.957642 28.212446, -82.508072 27.799536))",27.1961,-81.0668,2022-04-05T23:29:03.314Z,S1A_IW_SLC__1SDV_20220405T232836_20220405T232903_042645_051681_06A9-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220405T232836_20220405T232903_042645_051681_06A9.zip,2022-04-05 23:28:36.251000+00:00,S1A_IW_SLC__1SDV_20220405T232836_20220405T232903_042645_051681_06A9,,Sentinel-1A,4270793771,b5312373d6410854775f046cd2730ea2,84,SENTINEL_1A_FRAME,42645,VV+VH,2022-04-05T23:28:36.251Z,C-SAR,S1A_IWDV_0083_0090_042645_048,003.51,S1A_IW_SLC__1SDV_20220405T232836_20220405T232903_042645_051681_06A9.zip,IW,2022-04-05,17RMJ,2022-04-05 23:28:36.251000+00:00,2022-04-05
180,"POLYGON ((-82.181221 26.301546, -81.817741 24.616528, -79.33992 25.035122, -79.666489 26.717051, -82.181221 26.301546))",25.6729,-80.7534,2022-04-05T23:28:38.483Z,S1A_IW_SLC__1SDV_20220405T232810_20220405T232838_042645_051681_0FED-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220405T232810_20220405T232838_042645_051681_0FED.zip,2022-04-05 23:28:10.562000+00:00,S1A_IW_SLC__1SDV_20220405T232810_20220405T232838_042645_051681_0FED,,Sentinel-1A,4152404962,ecd3f6bd76881086790c843c74656f85,79,SENTINEL_1A_FRAME,42645,VV+VH,2022-04-05T23:28:10.562Z,C-SAR,S1A_IWDV_0078_0085_042645_048,003.51,S1A_IW_SLC__1SDV_20220405T232810_20220405T232838_042645_051681_0FED.zip,IW,2022-04-05,17RMJ,2022-04-05 23:28:10.562000+00:00,2022-04-05
183,"POLYGON ((-82.509407 27.799179, -82.153267 26.166512, -79.641541 26.582306, -79.958923 28.212141, -82.509407 27.799179))",27.1958,-81.0681,2022-03-24T23:29:03.253Z,S1A_IW_SLC__1SDV_20220324T232836_20220324T232903_042470_051095_A8BB-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220324T232836_20220324T232903_042470_051095_A8BB.zip,2022-03-24 23:28:36.190000+00:00,S1A_IW_SLC__1SDV_20220324T232836_20220324T232903_042470_051095_A8BB,,Sentinel-1A,4292608715,af5cfabfe00c50f0f0b93a4eae5218cd,84,SENTINEL_1A_FRAME,42470,VV+VH,2022-03-24T23:28:36.190Z,C-SAR,S1A_IWDV_0083_0090_042470_048,003.51,S1A_IW_SLC__1SDV_20220324T232836_20220324T232903_042470_051095_A8BB.zip,IW,2022-03-24,17RMJ,2022-03-24 23:28:36.190000+00:00,2022-03-24
184,"POLYGON ((-82.182571 26.301449, -81.819031 24.616316, -79.341125 25.034966, -79.667747 26.717007, -82.182571 26.301449))",25.6728,-80.7547,2022-03-24T23:28:38.426Z,S1A_IW_SLC__1SDV_20220324T232810_20220324T232838_042470_051095_ED0B-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220324T232810_20220324T232838_042470_051095_ED0B.zip,2022-03-24 23:28:10.504000+00:00,S1A_IW_SLC__1SDV_20220324T232810_20220324T232838_042470_051095_ED0B,,Sentinel-1A,4106860060,09a8c45b7248a130cc8dbe6eaccb9aa1,79,SENTINEL_1A_FRAME,42470,VV+VH,2022-03-24T23:28:10.504Z,C-SAR,S1A_IWDV_0078_0085_042470_048,003.51,S1A_IW_SLC__1SDV_20220324T232810_20220324T232838_042470_051095_ED0B.zip,IW,2022-03-24,17RMJ,2022-03-24 23:28:10.504000+00:00,2022-03-24
187,"POLYGON ((-82.508629 27.79973, -82.152473 26.166939, -79.640694 26.582722, -79.958092 28.212679, -82.508629 27.79973))",27.1963,-81.0673,2022-03-12T23:29:02.862Z,S1A_IW_SLC__1SDV_20220312T232835_20220312T232902_042295_050AA1_F512-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220312T232835_20220312T232902_042295_050AA1_F512.zip,2022-03-12 23:28:35.796000+00:00,S1A_IW_SLC__1SDV_20220312T232835_20220312T232902_042295_050AA1_F512,,Sentinel-1A,4318686205,a25afcaa350cfc99951737e94242f39c,84,SENTINEL_1A_FRAME,42295,VV+VH,2022-03-12T23:28:35.796Z,C-SAR,S1A_IWDV_0083_0090_042295_048,003.40,S1A_IW_SLC__1SDV_20220312T232835_20220312T232902_042295_050AA1_F512.zip,IW,2022-03-12,17RMJ,2022-03-12 23:28:35.796000+00:00,2022-03-12
188,"POLYGON ((-82.181778 26.301878, -81.818077 24.616001, -79.340179 25.034632, -79.666939 26.717417, -82.181778 26.301878))",25.6729,-80.7538,2022-03-12T23:28:38.033Z,S1A_IW_SLC__1SDV_20220312T232810_20220312T232838_042295_050AA1_BD72-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20220312T232810_20220312T232838_042295_050AA1_BD72.zip,2022-03-12 23:28:10.098000+00:00,S1A_IW_SLC__1SDV_20220312T232810_20220312T232838_042295_050AA1_BD72,,Sentinel-1A,4285542546,002ff520def0e67f2fab9e49606f8172,79,SENTINEL_1A_FRAME,42295,VV+VH,2022-03-12T23:28:10.098Z,C-SAR,S1A_IWDV_0078_0085_042295_048,003.40,S1A_IW_SLC__1SDV_20220312T232810_20220312T232838_042295_050AA1_BD72.zip,IW,2022-03-12,17RMJ,2022-03-12 23:28:10.098000+00:00,2022-03-12
1,"POLYGON ((-81.84668 24.745262, -81.499207 23.118727, -79.051559 23.54023, -79.366211 25.16363, -81.84668 24.745262))",24.1469,-80.443,2023-10-21T23:28:27.459Z,S1A_IW_SLC__1SDV_20231021T232800_20231021T232827_050870_0621A9_CBEB-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231021T232800_20231021T232827_050870_0621A9_CBEB.zip,2023-10-21 23:28:00.517000+00:00,S1A_IW_SLC__1SDV_20231021T232800_20231021T232827_050870_0621A9_CBEB,,Sentinel-1A,7742740570,5fb1c77e9b8d2045c11f83cf61b0c6d8,74,SENTINEL_1A_FRAME,50870,VV+VH,2023-10-21T23:28:00.517Z,C-SAR,S1A_IWDV_0073_0080_050870_048,003.71,S1A_IW_SLC__1SDV_20231021T232800_20231021T232827_050870_0621A9_CBEB.zip,IW,2023-10-21,17RNH,2023-10-21 23:28:00.517000+00:00,2023-10-21
4,"POLYGON ((-81.844467 24.745657, -81.496773 23.118, -79.049187 23.53948, -79.364044 25.163998, -81.844467 24.745657))",24.1468,-80.4407,2023-10-09T23:28:27.090Z,S1A_IW_SLC__1SDV_20231009T232800_20231009T232827_050695_061BB6_C7C3-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20231009T232800_20231009T232827_050695_061BB6_C7C3.zip,2023-10-09 23:28:00.129000+00:00,S1A_IW_SLC__1SDV_20231009T232800_20231009T232827_050695_061BB6_C7C3,,Sentinel-1A,7742679447,ee9f2c960f60ac8930c549e16ec145b2,74,SENTINEL_1A_FRAME,50695,VV+VH,2023-10-09T23:28:00.129Z,C-SAR,S1A_IWDV_0073_0080_050695_048,003.61,S1A_IW_SLC__1SDV_20231009T232800_20231009T232827_050695_061BB6_C7C3.zip,IW,2023-10-09,17RNH,2023-10-09 23:28:00.129000+00:00,2023-10-09
7,"POLYGON ((-81.844711 24.745869, -81.497261 23.1192, -79.049583 23.540651, -79.364212 25.164183, -81.844711 24.745869))",24.1475,-80.441,2023-09-27T23:28:27.097Z,S1A_IW_SLC__1SDV_20230927T232800_20230927T232827_050520_0615B4_25E7-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230927T232800_20230927T232827_050520_0615B4_25E7.zip,2023-09-27 23:28:00.153000+00:00,S1A_IW_SLC__1SDV_20230927T232800_20230927T232827_050520_0615B4_25E7,,Sentinel-1A,7742722892,3037b708881bb681d5d662b2621b4bba,74,SENTINEL_1A_FRAME,50520,VV+VH,2023-09-27T23:28:00.153Z,C-SAR,S1A_IWDV_0073_0080_050520_048,003.61,S1A_IW_SLC__1SDV_20230927T232800_20230927T232827_050520_0615B4_25E7.zip,IW,2023-09-27,17RNH,2023-09-27 23:28:00.153000+00:00,2023-09-27
10,"POLYGON ((-81.844643 24.745522, -81.497131 23.118467, -79.049606 23.539873, -79.364288 25.163788, -81.844643 24.745522))",24.1469,-80.441,2023-09-15T23:28:26.974Z,S1A_IW_SLC__1SDV_20230915T232800_20230915T232826_050345_060FB6_001B-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230915T232800_20230915T232826_050345_060FB6_001B.zip,2023-09-15 23:28:00.024000+00:00,S1A_IW_SLC__1SDV_20230915T232800_20230915T232826_050345_060FB6_001B,,Sentinel-1A,3437540502,8a8aa9305fa38e8bd87b303504a99ec5,74,SENTINEL_1A_FRAME,50345,VV+VH,2023-09-15T23:28:00.024Z,C-SAR,S1A_IWDV_0073_0080_050345_048,003.61,S1A_IW_SLC__1SDV_20230915T232800_20230915T232826_050345_060FB6_001B.zip,IW,2023-09-15,17RNH,2023-09-15 23:28:00.024000+00:00,2023-09-15
13,"POLYGON ((-81.845947 24.745186, -81.498466 23.118393, -79.05085 23.539862, -79.365517 25.163517, -81.845947 24.745186))",24.1467,-80.4423,2023-09-03T23:28:26.575Z,S1A_IW_SLC__1SDV_20230903T232759_20230903T232826_050170_0609CA_9E3C-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230903T232759_20230903T232826_050170_0609CA_9E3C.zip,2023-09-03 23:27:59.629000+00:00,S1A_IW_SLC__1SDV_20230903T232759_20230903T232826_050170_0609CA_9E3C,,Sentinel-1A,3919082278,4dc3158db25e78054e53c28daa594b20,74,SENTINEL_1A_FRAME,50170,VV+VH,2023-09-03T23:27:59.629Z,C-SAR,S1A_IWDV_0073_0080_050170_048,003.61,S1A_IW_SLC__1SDV_20230903T232759_20230903T232826_050170_0609CA_9E3C.zip,IW,2023-09-03,17RNH,2023-09-03 23:27:59.629000+00:00,2023-09-03
16,"POLYGON ((-81.845459 24.746849, -81.497856 23.119562, -79.050186 23.541052, -79.36496 25.165199, -81.845459 24.746849))",24.1481,-80.4417,2023-08-22T23:28:25.673Z,S1A_IW_SLC__1SDV_20230822T232758_20230822T232825_049995_0603CA_2479-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230822T232758_20230822T232825_049995_0603CA_2479.zip,2023-08-22 23:27:58.718000+00:00,S1A_IW_SLC__1SDV_20230822T232758_20230822T232825_049995_0603CA_2479,,Sentinel-1A,3992828840,ab7b4974fda3068fb71b6d652087ae39,74,SENTINEL_1A_FRAME,49995,VV+VH,2023-08-22T23:27:58.718Z,C-SAR,S1A_IWDV_0073_0080_049995_048,003.61,S1A_IW_SLC__1SDV_20230822T232758_20230822T232825_049995_0603CA_2479.zip,IW,2023-08-22,17RNH,2023-08-22 23:27:58.718000+00:00,2023-08-22
19,"POLYGON ((-81.842865 24.745781, -81.495499 23.119608, -79.047897 23.541088, -79.362457 25.164125, -81.842865 24.745781))",24.1476,-80.4392,2023-08-10T23:28:24.470Z,S1A_IW_SLC__1SDV_20230810T232757_20230810T232824_049820_05FDCE_7873-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230810T232757_20230810T232824_049820_05FDCE_7873.zip,2023-08-10 23:27:57.534000+00:00,S1A_IW_SLC__1SDV_20230810T232757_20230810T232824_049820_05FDCE_7873,,Sentinel-1A,3539107838,0c0ce607bb2cf701a5a05753f53c9744,74,SENTINEL_1A_FRAME,49820,VV+VH,2023-08-10T23:27:57.534Z,C-SAR,S1A_IWDV_0073_0080_049820_048,003.61,S1A_IW_SLC__1SDV_20230810T232757_20230810T232824_049820_05FDCE_7873.zip,IW,2023-08-10,17RNH,2023-08-10 23:27:57.534000+00:00,2023-08-10
22,"POLYGON ((-81.846008 24.746536, -81.498596 23.119989, -79.050941 23.541443, -79.365547 25.16485, -81.846008 24.746536))",24.1482,-80.4423,2023-07-29T23:28:24.503Z,S1A_IW_SLC__1SDV_20230729T232757_20230729T232824_049645_05F841_F2A7-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230729T232757_20230729T232824_049645_05F841_F2A7.zip,2023-07-29 23:27:57.561000+00:00,S1A_IW_SLC__1SDV_20230729T232757_20230729T232824_049645_05F841_F2A7,,Sentinel-1A,3702555010,9ccca6d347825149f2ce1eb984903a0c,74,SENTINEL_1A_FRAME,49645,VV+VH,2023-07-29T23:27:57.561Z,C-SAR,S1A_IWDV_0073_0080_049645_048,003.61,S1A_IW_SLC__1SDV_20230729T232757_20230729T232824_049645_05F841_F2A7.zip,IW,2023-07-29,17RNH,2023-07-29 23:27:57.561000+00:00,2023-07-29
24,"POLYGON ((-82.073029 25.802835, -81.817856 24.617796, -79.361206 25.032957, -79.590981 26.21583, -82.073029 25.802835))",25.4225,-80.7134,2023-07-17T23:28:41.363Z,S1A_IW_SLC__1SDV_20230717T232821_20230717T232841_049470_05F2D5_A80D-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230717T232821_20230717T232841_049470_05F2D5_A80D.zip,2023-07-17 23:28:21.728000+00:00,S1A_IW_SLC__1SDV_20230717T232821_20230717T232841_049470_05F2D5_A80D,,Sentinel-1A,2743731081,7abefc06e21ad4fe04d2becdf88a92ed,79,SENTINEL_1A_FRAME,49470,VV+VH,2023-07-17T23:28:21.728Z,C-SAR,S1A_IWDV_0078_0083_049470_048,003.61,S1A_IW_SLC__1SDV_20230717T232821_20230717T232841_049470_05F2D5_A80D.zip,IW,2023-07-17,17RNH,2023-07-17 23:28:21.728000+00:00,2023-07-17
25,"POLYGON ((-81.84536 24.745968, -81.497986 23.119541, -79.071198 23.537561, -79.38604 25.160891, -81.84536 24.745968))",24.1459,-80.4522,2023-07-17T23:28:23.852Z,S1A_IW_SLC__1SDV_20230717T232756_20230717T232823_049470_05F2D5_3EFF-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230717T232756_20230717T232823_049470_05F2D5_3EFF.zip,2023-07-17 23:27:56.911000+00:00,S1A_IW_SLC__1SDV_20230717T232756_20230717T232823_049470_05F2D5_3EFF,,Sentinel-1A,3585370952,6e7787461d7d85de27ff3360f5484a61,74,SENTINEL_1A_FRAME,49470,VV+VH,2023-07-17T23:27:56.911Z,C-SAR,S1A_IWDV_0074_0079_049470_048,003.61,S1A_IW_SLC__1SDV_20230717T232756_20230717T232823_049470_05F2D5_3EFF.zip,IW,2023-07-17,17RNH,2023-07-17 23:27:56.911000+00:00,2023-07-17
27,"POLYGON ((-82.072533 25.803102, -81.817284 24.617689, -79.360664 25.032846, -79.5905 26.216093, -82.072533 25.803102))",25.4225,-80.7129,2023-07-05T23:28:40.514Z,S1A_IW_SLC__1SDV_20230705T232820_20230705T232840_049295_05ED72_F5D9-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230705T232820_20230705T232840_049295_05ED72_F5D9.zip,2023-07-05 23:28:20.873000+00:00,S1A_IW_SLC__1SDV_20230705T232820_20230705T232840_049295_05ED72_F5D9,,Sentinel-1A,2740549036,a7acc509fd37686d13e1712b92a003bd,79,SENTINEL_1A_FRAME,49295,VV+VH,2023-07-05T23:28:20.873Z,C-SAR,S1A_IWDV_0078_0083_049295_048,003.61,S1A_IW_SLC__1SDV_20230705T232820_20230705T232840_049295_05ED72_F5D9.zip,IW,2023-07-05,17RNH,2023-07-05 23:28:20.873000+00:00,2023-07-05
28,"POLYGON ((-81.844818 24.745985, -81.497437 23.119555, -79.070671 23.537571, -79.385521 25.160902, -81.844818 24.745985))",24.1459,-80.4516,2023-07-05T23:28:22.999Z,S1A_IW_SLC__1SDV_20230705T232756_20230705T232822_049295_05ED72_E919-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230705T232756_20230705T232822_049295_05ED72_E919.zip,2023-07-05 23:27:56.058000+00:00,S1A_IW_SLC__1SDV_20230705T232756_20230705T232822_049295_05ED72_E919,,Sentinel-1A,3612776946,80320b19e022298ba6bb6413c9f48776,74,SENTINEL_1A_FRAME,49295,VV+VH,2023-07-05T23:27:56.058Z,C-SAR,S1A_IWDV_0073_0080_049295_048,003.61,S1A_IW_SLC__1SDV_20230705T232756_20230705T232822_049295_05ED72_E919.zip,IW,2023-07-05,17RNH,2023-07-05 23:27:56.058000+00:00,2023-07-05
29,"POLYGON ((-82.073563 25.803263, -81.818306 24.617853, -79.361641 25.033041, -79.591492 26.216284, -82.073563 25.803263))",25.4227,-80.7139,2023-06-23T23:28:39.921Z,S1A_IW_SLC__1SDV_20230623T232820_20230623T232839_049120_05E812_3A2E-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230623T232820_20230623T232839_049120_05E812_3A2E.zip,2023-06-23 23:28:20.281000+00:00,S1A_IW_SLC__1SDV_20230623T232820_20230623T232839_049120_05E812_3A2E,,Sentinel-1A,2790836758,5a863c9c0fe7045aec7b7ef4b4151f08,79,SENTINEL_1A_FRAME,49120,VV+VH,2023-06-23T23:28:20.281Z,C-SAR,S1A_IWDV_0078_0083_049120_048,003.61,S1A_IW_SLC__1SDV_20230623T232820_20230623T232839_049120_05E812_3A2E.zip,IW,2023-06-23,17RNH,2023-06-23 23:28:20.281000+00:00,2023-06-23
30,"POLYGON ((-81.845833 24.746149, -81.49839 23.119476, -79.071587 23.537523, -79.386497 25.161098, -81.845833 24.746149))",24.146,-80.4526,2023-06-23T23:28:22.406Z,S1A_IW_SLC__1SDV_20230623T232755_20230623T232822_049120_05E812_2C19-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230623T232755_20230623T232822_049120_05E812_2C19.zip,2023-06-23 23:27:55.462000+00:00,S1A_IW_SLC__1SDV_20230623T232755_20230623T232822_049120_05E812_2C19,,Sentinel-1A,3679196256,e8b09fae114e7ff3971e27f196e0c5f4,74,SENTINEL_1A_FRAME,49120,VV+VH,2023-06-23T23:27:55.462Z,C-SAR,S1A_IWDV_0073_0080_049120_048,003.61,S1A_IW_SLC__1SDV_20230623T232755_20230623T232822_049120_05E812_2C19.zip,IW,2023-06-23,17RNH,2023-06-23 23:27:55.462000+00:00,2023-06-23
33,"POLYGON ((-81.845314 24.745327, -81.49778 23.118286, -79.05011 23.539766, -79.364822 25.163668, -81.845314 24.745327))",24.1467,-80.4416,2023-06-11T23:28:21.581Z,S1A_IW_SLC__1SDV_20230611T232754_20230611T232821_048945_05E2BB_E2CB-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230611T232754_20230611T232821_048945_05E2BB_E2CB.zip,2023-06-11 23:27:54.630000+00:00,S1A_IW_SLC__1SDV_20230611T232754_20230611T232821_048945_05E2BB_E2CB,,Sentinel-1A,3516885540,0ea480d4c451ac4bcea476aa0523b965,74,SENTINEL_1A_FRAME,48945,VV+VH,2023-06-11T23:27:54.630Z,C-SAR,S1A_IWDV_0074_0079_048945_048,003.61,S1A_IW_SLC__1SDV_20230611T232754_20230611T232821_048945_05E2BB_E2CB.zip,IW,2023-06-11,17RNH,2023-06-11 23:27:54.630000+00:00,2023-06-11
34,"POLYGON ((-82.073685 25.802959, -81.818413 24.617424, -79.36174 25.032578, -79.591606 26.215946, -82.073685 25.802959))",25.4223,-80.714,2023-05-30T23:28:38.593Z,S1A_IW_SLC__1SDV_20230530T232818_20230530T232838_048770_05DD79_291D-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230530T232818_20230530T232838_048770_05DD79_291D.zip,2023-05-30 23:28:18.951000+00:00,S1A_IW_SLC__1SDV_20230530T232818_20230530T232838_048770_05DD79_291D,,Sentinel-1A,2763901998,ad53e81f3b4ccced74c8d0c19063fb20,79,SENTINEL_1A_FRAME,48770,VV+VH,2023-05-30T23:28:18.951Z,C-SAR,S1A_IWDV_0078_0083_048770_048,003.61,S1A_IW_SLC__1SDV_20230530T232818_20230530T232838_048770_05DD79_291D.zip,IW,2023-05-30,17RNH,2023-05-30 23:28:18.951000+00:00,2023-05-30
35,"POLYGON ((-81.845894 24.745472, -81.498337 23.118177, -79.071579 23.536188, -79.386581 25.160383, -81.845894 24.745472))",24.145,-80.4526,2023-05-30T23:28:21.072Z,S1A_IW_SLC__1SDV_20230530T232754_20230530T232821_048770_05DD79_EB4F-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230530T232754_20230530T232821_048770_05DD79_EB4F.zip,2023-05-30 23:27:54.117000+00:00,S1A_IW_SLC__1SDV_20230530T232754_20230530T232821_048770_05DD79_EB4F,,Sentinel-1A,3534140252,eace524d24b2aa450b162f6ccf15d21b,74,SENTINEL_1A_FRAME,48770,VV+VH,2023-05-30T23:27:54.117Z,C-SAR,S1A_IWDV_0074_0079_048770_048,003.61,S1A_IW_SLC__1SDV_20230530T232754_20230530T232821_048770_05DD79_EB4F.zip,IW,2023-05-30,17RNH,2023-05-30 23:27:54.117000+00:00,2023-05-30
37,"POLYGON ((-82.073227 25.802055, -81.817963 24.616518, -79.361382 25.031656, -79.59124 26.215027, -82.073227 25.802055))",25.4214,-80.7136,2023-05-18T23:28:38.034Z,S1A_IW_SLC__1SDV_20230518T232818_20230518T232838_048595_05D83D_05BB-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230518T232818_20230518T232838_048595_05D83D_05BB.zip,2023-05-18 23:28:18.391000+00:00,S1A_IW_SLC__1SDV_20230518T232818_20230518T232838_048595_05D83D_05BB,,Sentinel-1A,2685399522,bccbace1370b1e5ec2ca280b1c85bbfa,79,SENTINEL_1A_FRAME,48595,VV+VH,2023-05-18T23:28:18.391Z,C-SAR,S1A_IWDV_0078_0083_048595_048,003.61,S1A_IW_SLC__1SDV_20230518T232818_20230518T232838_048595_05D83D_05BB.zip,IW,2023-05-18,17RNH,2023-05-18 23:28:18.391000+00:00,2023-05-18
38,"POLYGON ((-81.845467 24.74469, -81.49823 23.118879, -79.071465 23.536882, -79.386185 25.159594, -81.845467 24.74469))",24.1449,-80.4523,2023-05-18T23:28:20.514Z,S1A_IW_SLC__1SDV_20230518T232753_20230518T232820_048595_05D83D_9609-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230518T232753_20230518T232820_048595_05D83D_9609.zip,2023-05-18 23:27:53.585000+00:00,S1A_IW_SLC__1SDV_20230518T232753_20230518T232820_048595_05D83D_9609,,Sentinel-1A,3588629700,e6c5968e058e2bf15217cd802d4191c1,74,SENTINEL_1A_FRAME,48595,VV+VH,2023-05-18T23:27:53.585Z,C-SAR,S1A_IWDV_0073_0080_048595_048,003.61,S1A_IW_SLC__1SDV_20230518T232753_20230518T232820_048595_05D83D_9609.zip,IW,2023-05-18,17RNH,2023-05-18 23:27:53.585000+00:00,2023-05-18
41,"POLYGON ((-81.845406 24.745213, -81.49791 23.118158, -79.0504 23.539566, -79.365074 25.163479, -81.845406 24.745213))",24.1466,-80.4418,2023-05-06T23:28:19.852Z,S1A_IW_SLC__1SDV_20230506T232752_20230506T232819_048420_05D2FD_8E69-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230506T232752_20230506T232819_048420_05D2FD_8E69.zip,2023-05-06 23:27:52.901000+00:00,S1A_IW_SLC__1SDV_20230506T232752_20230506T232819_048420_05D2FD_8E69,,Sentinel-1A,3803328405,7043d947c55d2ad8109979532148badc,74,SENTINEL_1A_FRAME,48420,VV+VH,2023-05-06T23:27:52.901Z,C-SAR,S1A_IWDV_0073_0080_048420_048,003.61,S1A_IW_SLC__1SDV_20230506T232752_20230506T232819_048420_05D2FD_8E69.zip,IW,2023-05-06,17RNH,2023-05-06 23:27:52.901000+00:00,2023-05-06
44,"POLYGON ((-81.845093 24.745365, -81.497627 23.118567, -79.050026 23.540022, -79.364677 25.163681, -81.845093 24.745365))",24.1469,-80.4414,2023-04-24T23:28:19.162Z,S1A_IW_SLC__1SDV_20230424T232752_20230424T232819_048245_05CD1E_540F-SLC,ASCENDING,48,SLC,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20230424T232752_20230424T232819_048245_05CD1E_540F.zip,2023-04-24 23:27:52.216000+00:00,S1A_IW_SLC__1SDV_20230424T232752_20230424T232819_048245_05CD1E_540F,,Sentinel-1A,3660764946,c7fbacf3a34e9fb386fd49e5ddc7bce3,74,SENTINEL_1A_FRAME,48245,VV+VH,2023-04-24T23:27:52.216Z,C-SAR,S1A_IWDV_0073_0080_048245_048,003.61,S1A_IW_SLC__1SDV_20230424T232752_20230424T232819_048245_05CD1E_540F.zip,IW,2023-04-24,17RNH,2023-04-24 23:27:52.216000+00:00,2023-04-24
